,category_code,status,founded_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other,isClosed,active_days
8568,software,1,2001,GBR,5.0,125371133.0,1.0,1.0,51.5557739,-1.7797176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5840.0
8571,ecommerce,1,2011,USA,5.0,125371133.0,1.0,10.0,37.7749295,-122.4194155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8572,other,1,2011,other,5.0,125371133.0,3.0,2.0,59.9138688,10.7522454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
8578,network_hosting,1,1998,USA,5.0,125371133.0,1.0,1.0,47.6587802,-117.4260465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
8580,consulting,1,2005,USA,5.0,125371133.0,1.0,1.0,38.2526647,-85.7584557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
8595,web,1,2011,FRA,5.0,125371133.0,2.0,3.0,48.856614,2.3522219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3650.0
8596,software,1,2008,other,5.0,125371133.0,1.0,1.0,25.0169826,121.4627868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4745.0
8602,software,1,2007,CAN,5.0,125371133.0,2.0,6.0,43.653226,-79.3831843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3285.0
8606,web,1,2011,FRA,5.0,125371133.0,1.0,3.0,48.771896,2.270748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5475.0
8607,software,1,2011,other,5.0,125371133.0,1.0,1.0,45.8150108,15.9819189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
8613,consulting,1,2008,other,5.0,125371133.0,1.0,1.0,41.0082376,28.9783589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
8616,web,1,2011,IND,5.0,125371133.0,1.0,1.0,12.9715987,77.5945627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6205.0
8617,web,1,2011,USA,5.0,125371133.0,2.0,4.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
8619,software,1,2011,USA,5.0,125371133.0,1.0,1.0,52.205337,0.121817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
8628,games_video,1,1999,CAN,5.0,125371133.0,1.0,1.0,51.0486151,-114.0708459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10585.0
8637,web,1,2011,IND,5.0,125371133.0,1.0,2.0,19.0759837,72.8776559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7665.0
8639,software,1,2010,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
8640,web,1,2009,other,5.0,125371133.0,1.0,1.0,18.7060641,98.9817163,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
8661,hardware,1,2011,CAN,5.0,125371133.0,1.0,1.0,45.4215296,-75.6971931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6205.0
8667,mobile,1,2009,GBR,5.0,125371133.0,1.0,2.0,52.205337,0.121817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
8675,software,1,2009,USA,5.0,125371133.0,1.0,1.0,45.5230622,-122.6764815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8676,education,1,2011,USA,5.0,125371133.0,2.0,1.0,37.7749295,-122.4194155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
8679,ecommerce,1,2010,USA,5.0,125371133.0,2.0,2.0,32.715738,-117.1610838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8689,other,1,2008,USA,5.0,125371133.0,2.0,1.0,47.6739881,-122.121512,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
8690,web,1,2008,USA,5.0,125371133.0,1.0,3.0,33.6412156,-117.9188221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
8706,search,1,2010,IND,5.0,125371133.0,2.0,1.0,19.0330488,73.0296625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,39785.0
8710,enterprise,1,1978,USA,5.0,125371133.0,3.0,2.0,29.7604267,-95.3698028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
8712,other,1,2010,GBR,5.0,125371133.0,1.0,7.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
8719,software,1,1994,USA,5.0,125371133.0,1.0,5.0,40.0149856,-105.2705456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
8724,web,1,2010,USA,5.0,125371133.0,1.0,2.0,40.5649781,-111.8389726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
8726,education,1,2002,USA,5.0,125371133.0,1.0,3.0,32.6081874,-86.3958071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
8735,network_hosting,1,2011,USA,5.0,125371133.0,1.0,1.0,39.9611755,-82.9987942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8740,public_relations,1,2005,CAN,5.0,125371133.0,2.0,3.0,42.492786,-92.3425775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3285.0
8744,other,1,2008,USA,5.0,125371133.0,1.0,3.0,41.2660267,-96.1266614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
8755,web,1,2003,USA,5.0,125371133.0,2.0,2.0,37.3541079,-121.9552356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
8759,ecommerce,1,2003,IND,5.0,125371133.0,1.0,2.0,28.6139391,77.2090212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3285.0
8761,web,1,2011,USA,5.0,125371133.0,1.0,1.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
8762,web,1,2011,USA,5.0,125371133.0,1.0,3.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8768,consulting,1,2009,other,5.0,125371133.0,1.0,1.0,39.9041999,116.4073963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
8769,web,1,2011,USA,5.0,125371133.0,1.0,14.0,37.4418834,-122.1430195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8395.0
8779,web,1,2011,USA,5.0,125371133.0,1.0,1.0,39.9525839,-75.1652215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
8780,software,1,2010,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
8785,software,1,1993,USA,5.0,125371133.0,1.0,5.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
8797,software,1,2010,USA,5.0,125371133.0,2.0,3.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
8798,web,1,2011,USA,5.0,125371133.0,1.0,1.0,39.9525839,-75.1652215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8805,web,1,2011,USA,5.0,125371133.0,1.0,2.0,38.0405837,-84.5037164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
8806,consulting,1,2006,USA,5.0,125371133.0,2.0,2.0,30.267153,-97.7430608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
8828,other,1,2008,other,5.0,125371133.0,1.0,1.0,31.2303904,121.4737021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5110.0
8834,network_hosting,1,1997,ESP,5.0,125371133.0,1.0,2.0,40.5372512,-3.6372245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5475.0
8841,software,1,2012,USA,5.0,125371133.0,1.0,2.0,37.6780742,-97.2392359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
8844,advertising,1,2010,GBR,5.0,125371133.0,1.0,10.0,51.0781599,-4.058338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
8850,consulting,1,1983,USA,5.0,125371133.0,1.0,5.0,42.4733688,-83.2218731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8851,web,1,1999,USA,5.0,125371133.0,1.0,4.0,33.9191799,-118.4164652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8853,software,1,1988,other,5.0,125371133.0,1.0,2.0,-34.9011127,-56.1645314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2920.0
8859,software,1,2009,USA,5.0,125371133.0,1.0,1.0,29.7604267,-95.3698028,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16425.0
8864,other,1,1978,USA,5.0,125371133.0,1.0,103.0,33.7489954,-84.3879824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
8867,mobile,1,2010,USA,5.0,125371133.0,1.0,6.0,33.4483771,-112.0740373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20440.0
8869,other,1,2011,USA,5.0,125371133.0,1.0,2.0,37.3852183,-122.1141298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8875,software,1,2010,USA,5.0,125371133.0,1.0,1.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
8886,other,1,2003,USA,5.0,72800000.0,3.0,29.0,42.3764852,-71.2356113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8888,other,1,1978,USA,5.0,125371133.0,2.0,9.0,42.5998139,-71.3672838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
8892,search,1,2005,GBR,5.0,125371133.0,3.0,5.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3285.0
8895,ecommerce,1,2009,other,5.0,125371133.0,1.0,1.0,51.0001519,3.3263821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
8918,public_relations,1,1996,DEU,5.0,125371133.0,1.0,2.0,50.0782184,8.2397608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5840.0
8920,consulting,1,2009,USA,5.0,125371133.0,1.0,5.0,40.7127753,-74.0059728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8395.0
8921,other,1,2011,USA,5.0,125371133.0,1.0,2.0,39.1156615,-77.5636015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
8926,other,1,2010,USA,5.0,125371133.0,1.0,4.0,32.7766642,-96.7969879,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8929,web,1,2010,GBR,5.0,125371133.0,1.0,1.0,52.486243,-1.890401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
8930,software,1,2011,CAN,5.0,125371133.0,1.0,3.0,49.2827291,-123.1207375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3285.0
8931,public_relations,1,2011,other,5.0,125371133.0,1.0,2.0,31.2303904,121.4737021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
8933,advertising,1,2008,USA,5.0,125371133.0,1.0,11.0,45.5230622,-122.6764815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
8938,education,1,2005,USA,5.0,125371133.0,1.0,4.0,52.205337,0.121817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8940,web,1,2010,NLD,5.0,125371133.0,1.0,1.0,51.7968546,4.4852016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6935.0
8942,web,1,1962,USA,5.0,125371133.0,2.0,2.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
8950,other,1,2009,USA,5.0,125371133.0,2.0,8.0,39.5062108,-77.6524907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20440.0
8960,mobile,1,2004,FRA,5.0,125371133.0,1.0,2.0,48.856614,2.3522219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3285.0
8965,ecommerce,1,2004,CAN,5.0,125371133.0,1.0,1.0,28.8052674,-97.0035982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4015.0
8966,consulting,1,2007,CAN,5.0,125371133.0,1.0,2.0,51.0486151,-114.0708459,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3650.0
8969,web,2,2007,FRA,5.0,125371133.0,1.0,3.0,48.856614,2.3522219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3285.0
8973,mobile,1,2011,USA,5.0,125371133.0,1.0,3.0,42.3317642,-71.1211635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
8978,enterprise,1,2000,other,5.0,125371133.0,1.0,1.0,25.0329694,121.5654177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
8987,games_video,1,1996,USA,5.0,125371133.0,1.0,1.0,47.3733483,-122.0369239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
9004,software,1,2009,USA,5.0,125371133.0,1.0,3.0,46.7866719,-92.1004852,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8030.0
9008,education,1,2002,USA,5.0,125371133.0,1.0,11.0,34.8526176,-82.3940104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9490.0
9010,software,1,2006,USA,5.0,125371133.0,1.0,1.0,34.0778713,-118.3763218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
9012,advertising,1,1999,USA,4.0,52500000.0,2.0,16.0,25.72149,-80.2683838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
9015,network_hosting,1,2011,USA,5.0,125371133.0,1.0,1.0,47.0378741,-122.9006951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
9020,network_hosting,1,1974,USA,5.0,125371133.0,1.0,1.0,44.977753,-93.2650108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11680.0
9023,software,1,2011,USA,5.0,125371133.0,2.0,2.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
9024,other,1,2008,USA,5.0,125371133.0,1.0,1.0,33.6831832,-117.6664308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6935.0
9025,other,1,2006,USA,5.0,125371133.0,1.0,2.0,42.3600825,-71.0588801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
9029,web,1,2011,CAN,5.0,125371133.0,2.0,1.0,49.3199816,-123.0724139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5840.0
9047,web,1,2008,other,5.0,125371133.0,1.0,5.0,59.3293235,18.0685808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7300.0
9053,web,1,2012,other,5.0,125371133.0,2.0,4.0,37.566535,126.9779692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6570.0
9054,other,1,2010,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
9055,software,1,1997,other,5.0,125371133.0,1.0,2.0,51.1078852,17.0385376,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
9096,software,1,2011,USA,5.0,125371133.0,1.0,7.0,41.8239891,-71.4128343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
9100,software,1,2011,other,5.0,125371133.0,1.0,1.0,50.85397,3.287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
9110,software,1,2011,other,5.0,125371133.0,1.0,2.0,37.566535,126.9779692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8760.0
9116,enterprise,1,2011,USA,5.0,125371133.0,1.0,2.0,37.36883,-122.0363496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
9118,mobile,1,2006,AUS,5.0,125371133.0,1.0,2.0,-33.83965,151.20541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3285.0
9119,ecommerce,1,2009,USA,5.0,125371133.0,1.0,1.0,30.4113097,-88.8278057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
9123,ecommerce,1,2005,other,5.0,125371133.0,1.0,1.0,29.4315861,106.912251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5840.0
9128,ecommerce,1,2011,other,5.0,125371133.0,1.0,3.0,25.2048493,55.2707828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7665.0
9129,advertising,1,2009,IND,5.0,125371133.0,1.0,6.0,11.0168445,76.9558321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3650.0
9130,web,1,2005,USA,5.0,125371133.0,1.0,1.0,28.5383355,-81.3792365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
9131,ecommerce,1,2005,other,5.0,125371133.0,1.0,6.0,3.0738379,101.5183469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3285.0
9140,other,1,1994,USA,5.0,125371133.0,1.0,1.0,29.8832749,-97.9413941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
9142,consulting,1,2006,USA,5.0,125371133.0,1.0,3.0,40.7127753,-74.0059728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
9144,advertising,1,2009,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4015.0
9148,software,1,1997,USA,5.0,125371133.0,1.0,10.0,38.8338816,-104.8213634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
9149,other,1,2005,GBR,5.0,125371133.0,1.0,2.0,51.702655,-0.70319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
9150,software,1,2011,other,5.0,125371133.0,1.0,1.0,47.2692124,11.4041024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
9158,software,1,2007,USA,5.0,125371133.0,1.0,3.0,30.267153,-97.7430608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
9161,web,1,2010,USA,5.0,125371133.0,1.0,2.0,33.2098407,-87.5691735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
9167,public_relations,1,2008,USA,5.0,125371133.0,1.0,5.0,40.5852602,-105.084423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8030.0
9171,education,1,1997,USA,5.0,125371133.0,1.0,3.0,33.4483771,-112.0740373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
9186,ecommerce,1,2010,GBR,5.0,125371133.0,1.0,1.0,51.582362,-0.5575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4380.0
9195,games_video,1,2005,other,5.0,125371133.0,1.0,2.0,46.2043907,6.1431577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
9196,ecommerce,1,2008,ISR,5.0,125371133.0,1.0,1.0,32.137793,34.840278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7665.0
9197,software,1,2011,USA,5.0,125371133.0,1.0,2.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
9198,education,1,2011,USA,5.0,125371133.0,1.0,1.0,40.4406248,-79.9958864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
9203,games_video,1,2010,other,5.0,125371133.0,1.0,5.0,-6.9174639,107.6191228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
9208,other,1,2005,USA,5.0,125371133.0,1.0,8.0,37.6780742,-97.2392359,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
9216,ecommerce,1,2011,USA,5.0,125371133.0,1.0,1.0,41.8781136,-87.6297982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
9229,software,1,2010,DEU,5.0,125371133.0,1.0,2.0,50.937531,6.9602786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5475.0
9242,ecommerce,4,1999,USA,5.0,125371133.0,5.0,41.0,37.4852152,-122.2363548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
9245,software,1,2008,GBR,5.0,125371133.0,1.0,1.0,52.486243,-1.890401,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
9247,software,1,2011,USA,5.0,125371133.0,1.0,4.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
9256,consulting,1,2010,IND,5.0,125371133.0,1.0,2.0,19.0759837,72.8776559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3285.0
9261,software,1,2010,IRL,5.0,125371133.0,1.0,3.0,53.3498053,-6.2603097,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4745.0
9263,consulting,1,2008,USA,5.0,125371133.0,1.0,1.0,44.0715807,-111.4482884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3285.0
